id,x,y,z,color,cluster,from,seq_cluster_size,from_order,length,plddt
MGYP003680821956.domain0.pdb,3793.02197265625,3511.685546875,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP003680836892.domain0.pdb,4217.158203125,4882.1298828125,1.0,#fca75e,cluster_14,ESMAtlas,3,2,,
MGYP003681183043.domain0.pdb,4366.83544921875,4478.826171875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003681332583.domain0.pdb,3694.509033203125,4286.6474609375,1.0,#f47245,cluster_10,ESMAtlas,1,2,,
MGYP003681383422.domain0.pdb,4324.51513671875,4556.7900390625,1.0,#9e0142,cluster_0,ESMAtlas,3,2,,
MGYP003681546805.domain0.pdb,3871.649169921875,4876.5146484375,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP003683401485.domain0.pdb,5011.93994140625,3750.200439453125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003684485729.domain0.pdb,4387.322265625,4281.16064453125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003684743045.domain0.pdb,4265.42138671875,4817.0478515625,1.0,#fca75e,cluster_14,ESMAtlas,2,2,,
MGYP003685153983.domain0.pdb,5056.5087890625,3568.00146484375,1.0,#fee493,cluster_20,ESMAtlas,1,2,,
MGYP003689986233.domain0.pdb,3647.5771484375,4089.757568359375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003689986233.domain1.pdb,4836.845703125,4900.34814453125,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003692929459.domain0.pdb,4632.7763671875,3142.629150390625,1.0,#e9f69e,cluster_28,ESMAtlas,1,2,,
MGYP003693603893.domain0.pdb,4360.294921875,4580.873046875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003693774477.domain0.pdb,3820.266357421875,4816.849609375,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP003694694005.domain0.pdb,4976.587890625,3601.47119140625,1.0,#fee493,cluster_20,ESMAtlas,1,2,,
MGYP003699978369.domain2.pdb,4287.31591796875,4480.435546875,1.0,#808080,Unclustered,ESMAtlas,2,2,,
MGYP003702606981.domain0.pdb,5153.02294921875,4025.46875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003702606981.domain1.pdb,5128.7822265625,3995.09130859375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003704064741.domain0.pdb,4752.2119140625,4243.03759765625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003704961191.domain0.pdb,4304.93115234375,4556.0693359375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003705779735.domain0.pdb,5116.861328125,4513.142578125,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003708809135.domain0.pdb,4343.0966796875,3145.3154296875,1.0,#dc494b,cluster_6,ESMAtlas,2,2,,
MGYP003717818355.domain1.pdb,4111.52587890625,5124.20947265625,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP003732921705.domain1.pdb,3570.498779296875,3959.21484375,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP003736439713.domain0.pdb,3351.1806640625,3896.7880859375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003749084497.domain1.pdb,3108.067138671875,4232.041015625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003754654061.domain0.pdb,3511.29443359375,3730.51953125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003755487377.domain5.pdb,3594.41455078125,4120.5087890625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003767705679.domain0.pdb,5072.029296875,4480.017578125,1.0,#6bc4a4,cluster_38,ESMAtlas,1,2,,
MGYP003776881417.domain0.pdb,3317.966796875,3860.015380859375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003779518399.domain0.pdb,4051.146240234375,3325.386962890625,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP003786435581.domain0.pdb,5191.185546875,3914.91162109375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003789199341.domain0.pdb,3855.438232421875,3420.42822265625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003791964987.domain5.pdb,3564.493408203125,4013.90283203125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003794727235.domain0.pdb,5160.9423828125,4208.86767578125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003798241147.domain1.pdb,3133.936767578125,4097.46630859375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003800077657.domain0.pdb,5017.29345703125,4013.9931640625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003801081937.domain0.pdb,3804.90185546875,3598.92626953125,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP003813054589.domain5.pdb,3632.066650390625,4133.9873046875,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP003814230823.domain5.pdb,3642.322509765625,4013.428466796875,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP003818894651.domain1.pdb,3061.358154296875,4058.89111328125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003821376045.domain1.pdb,4275.96630859375,5187.396484375,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP003865249047.domain0.pdb,4316.4697265625,3717.640625,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP003869546871.domain0.pdb,5039.98876953125,4131.28125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003873237423.domain1.pdb,3200.386474609375,4068.233154296875,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003873343319.domain0.pdb,3309.205322265625,3539.84619140625,1.0,#cb334c,cluster_4,ESMAtlas,3,2,,
MGYP003876304689.domain5.pdb,3637.589599609375,4160.79931640625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003878794007.domain1.pdb,3361.19287109375,3577.551513671875,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003878794007.domain4.pdb,3230.220947265625,3738.859375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003879574313.domain0.pdb,4499.38330078125,3926.12255859375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003893561483.domain0.pdb,3351.045654296875,3569.18798828125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003894713575.domain0.pdb,3672.7900390625,4938.46142578125,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP003920310651.domain1.pdb,3239.67529296875,4092.492919921875,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003946280351.domain1.pdb,3254.8818359375,4170.1640625,1.0,#cb334c,cluster_4,ESMAtlas,6,2,,
MGYP003947156129.domain0.pdb,3733.794189453125,3550.711669921875,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP003948188819.domain0.pdb,4920.2138671875,3789.50244140625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003949641665.domain5.pdb,3715.017822265625,3931.78564453125,1.0,#cb334c,cluster_4,ESMAtlas,5,2,,
MGYP003950011669.domain0.pdb,3616.47607421875,4015.356201171875,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003951158517.domain5.pdb,3201.6259765625,4577.58447265625,1.0,#5db8a8,cluster_39,ESMAtlas,1,2,,
MGYP003952210895.domain0.pdb,4906.92724609375,4054.3701171875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003953401555.domain3.pdb,3738.71630859375,3912.92041015625,1.0,#cb334c,cluster_4,ESMAtlas,3,2,,
MGYP003954857159.domain0.pdb,4337.84033203125,3706.297119140625,1.0,#a80c44,cluster_1,ESMAtlas,4,2,,
MGYP003955074931.domain1.pdb,3473.565673828125,3939.886474609375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003957081109.domain0.pdb,4294.228515625,3982.02294921875,1.0,#fdc877,cluster_17,ESMAtlas,6,2,,
MGYP003958563095.domain0.pdb,4977.88037109375,4025.623291015625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003959011891.domain0.pdb,5101.49267578125,4121.21630859375,1.0,#9e0142,cluster_0,ESMAtlas,2,2,,
MGYP003959610579.domain0.pdb,4014.42236328125,3831.61962890625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003960196063.domain1.pdb,5090.89794921875,3920.78076171875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003962164789.domain1.pdb,3392.6064453125,3627.060791015625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003963932637.domain0.pdb,5136.47314453125,4023.085693359375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003965455017.domain0.pdb,5108.1669921875,4101.54833984375,1.0,#9e0142,cluster_0,ESMAtlas,142,2,,
MGYP003965601453.domain0.pdb,4560.7958984375,3534.564697265625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003966011495.domain0.pdb,4989.63818359375,3868.6083984375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003966417529.domain0.pdb,4373.650390625,4228.1865234375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003967014613.domain0.pdb,3559.4697265625,5025.28515625,1.0,#fa9a58,cluster_13,ESMAtlas,3,2,,
AF-A0A6A4ITL3-F1-model_v4.domain0.pdb,4161.658203125,4475.57763671875,1.0,#fdc877,cluster_17,AFDB,1,1,77.0,70.18623376623377
AF-A0A6A4J1Z5-F1-model_v4.domain0.pdb,4162.29638671875,4441.3994140625,1.0,#fdc877,cluster_17,AFDB,1,1,103.0,83.4447572815534
AF-A0A6A4J731-F1-model_v4.domain0.pdb,4152.65966796875,4472.97509765625,1.0,#fdc877,cluster_17,AFDB,3,1,106.0,47.58584905660378
AF-A0A6A4JH42-F1-model_v4.domain1.pdb,4119.83740234375,4459.60546875,1.0,#fdc877,cluster_17,AFDB,1,1,96.0,80.8959375
AF-A0A6A4JLU6-F1-model_v4.domain3.pdb,4164.31494140625,4452.04345703125,1.0,#fdc877,cluster_17,AFDB,1,1,127.0,74.11141732283464
1gpc_A.domain0.pdb,5063.0126953125,4098.9140625,1.0,#9e0142,cluster_0,PDB,3,0,,
1h9m_A.domain0.pdb,4929.396484375,4797.498046875,1.0,#808080,Unclustered,PDB,1,0,,
1h9m_A.domain1.pdb,3328.8984375,4783.67041015625,1.0,#808080,Unclustered,PDB,1,0,,
1n9w_A.domain0.pdb,3427.14306640625,3807.28076171875,1.0,#cb334c,cluster_4,PDB,1,0,,
1o7l_D.domain1.pdb,4930.248046875,4796.46728515625,1.0,#808080,Unclustered,PDB,2,0,,
1o7l_D.domain2.pdb,3329.013916015625,4782.65771484375,1.0,#808080,Unclustered,PDB,2,0,,
1pto_J.domain0.pdb,4920.10400390625,4664.72265625,1.0,#808080,Unclustered,PDB,1,0,,
1s3o_A.domain0.pdb,4256.57373046875,3521.548828125,1.0,#a80c44,cluster_1,PDB,16,0,,
1txy_A.domain0.pdb,4019.647216796875,3710.87353515625,1.0,#a80c44,cluster_1,PDB,6,0,,
1u5k_B.domain0.pdb,5046.15380859375,4493.4443359375,1.0,#6bc4a4,cluster_38,PDB,4,0,,
1wyd_A.domain0.pdb,3443.024658203125,3775.986083984375,1.0,#cb334c,cluster_4,PDB,2,0,,
1x6o_A.domain0.pdb,4526.6669921875,3202.092041015625,1.0,#808080,Unclustered,PDB,2,0,,
1xjv_A.domain0.pdb,3328.3056640625,3701.533935546875,1.0,#808080,Unclustered,PDB,4,0,,
1xtd_A.domain1.pdb,3566.468017578125,3142.241943359375,1.0,#808080,Unclustered,PDB,2,0,,
1z9f_A.domain0.pdb,4106.6865234375,3283.172119140625,1.0,#808080,Unclustered,PDB,1,0,,
2cwa_A.domain0.pdb,4190.896484375,3395.76220703125,1.0,#a80c44,cluster_1,PDB,1,0,,
2cwa_A.domain1.pdb,4168.1298828125,3383.8818359375,1.0,#808080,Unclustered,PDB,3,0,,
2hql_E.domain0.pdb,3929.065673828125,3527.637939453125,1.0,#808080,Unclustered,PDB,5,0,,
2oq0_D.domain0.pdb,3392.041748046875,3467.269287109375,1.0,#cb334c,cluster_4,PDB,5,0,,
2oq0_D.domain1.pdb,3276.621826171875,3646.72607421875,1.0,#808080,Unclustered,PDB,3,0,,
2wkc_B.domain0.pdb,3789.937744140625,3133.90380859375,1.0,#808080,Unclustered,PDB,1,0,,
2wv6_D.domain0.pdb,4506.70849609375,5044.685546875,1.0,#808080,Unclustered,PDB,5,0,,
3a74_A.domain0.pdb,3460.9189453125,3811.0859375,1.0,#cb334c,cluster_4,PDB,1,0,,
3au7_A.domain1.pdb,3448.10986328125,3247.631103515625,1.0,#808080,Unclustered,PDB,1,0,,
3au7_A.domain2.pdb,3309.916015625,3950.15283203125,1.0,#cb334c,cluster_4,PDB,2,0,,
3b6y_B.domain1.pdb,3265.2177734375,3642.054931640625,1.0,#808080,Unclustered,PDB,1,0,,
3dm3_C.domain0.pdb,3417.84619140625,3626.5927734375,1.0,#cb334c,cluster_4,PDB,1,0,,
3eiv_D.domain0.pdb,4135.84814453125,3461.903564453125,1.0,#a80c44,cluster_1,PDB,3,0,,
3hnq_A.domain0.pdb,4633.2099609375,5103.2216796875,1.0,#808080,Unclustered,PDB,2,0,,
3k5o_A.domain0.pdb,3130.2216796875,4640.66796875,1.0,#808080,Unclustered,PDB,5,0,,
3k8a_A.domain0.pdb,4031.507080078125,3679.639892578125,1.0,#a80c44,cluster_1,PDB,1,0,,
3kf8_A.domain0.pdb,3452.125732421875,3840.510498046875,1.0,#cb334c,cluster_4,PDB,3,0,,
3klw_A.domain0.pdb,4028.71142578125,3723.260009765625,1.0,#a80c44,cluster_1,PDB,4,0,,
3koj_A.domain0.pdb,4148.15673828125,3342.765380859375,1.0,#808080,Unclustered,PDB,2,0,,
3lgj_A.domain0.pdb,4229.9892578125,3422.48974609375,1.0,#808080,Unclustered,PDB,3,0,,
3m4q_B.domain0.pdb,3432.760986328125,3760.7080078125,1.0,#808080,Unclustered,PDB,3,0,,
AF-A0A3M5I3I1-F1-model_v4.domain3.pdb,3684.55029296875,4432.71142578125,1.0,#f67e4b,cluster_11,AFDB,1,1,108.0,87.75546296296295
AF-A0A3M5I3V4-F1-model_v4.domain5.pdb,3604.012451171875,3825.3896484375,1.0,#cb334c,cluster_4,AFDB,1,1,121.0,74.78280991735537
AF-A0A3M7P5G5-F1-model_v4.domain1.pdb,4199.97900390625,3545.00244140625,1.0,#a80c44,cluster_1,AFDB,1,1,111.0,91.0107207207207
AF-A0A3N0IUU0-F1-model_v4.domain0.pdb,3568.289794921875,4781.5966796875,1.0,#f88e52,cluster_12,AFDB,1,1,113.0,73.33132743362832
AF-A0A3N0WPI8-F1-model_v4.domain0.pdb,3324.717529296875,4740.734375,1.0,#808080,Unclustered,AFDB,3,1,69.0,87.99971014492755
AF-A0A3N0ZBQ0-F1-model_v4.domain0.pdb,4732.83935546875,4798.73876953125,1.0,#fdde89,cluster_19,AFDB,1,1,179.0,86.14787709497207
AF-A0A3N0ZSZ8-F1-model_v4.domain0.pdb,3832.971923828125,3592.4873046875,1.0,#a80c44,cluster_1,AFDB,3,1,94.0,91.29276595744682
AF-A0A3N1A2T3-F1-model_v4.domain0.pdb,4726.84765625,4531.62548828125,1.0,#9e0142,cluster_0,AFDB,1,1,136.0,73.2810294117647
AF-A0A3N1CZ39-F1-model_v4.domain1.pdb,4531.6552734375,5022.95361328125,1.0,#808080,Unclustered,AFDB,1,1,82.0,63.37048780487804
AF-A0A3N1K859-F1-model_v4.domain0.pdb,3625.40966796875,3146.44873046875,1.0,#9e0142,cluster_0,AFDB,1,1,188.0,89.04622340425533
AF-A0A3N2K785-F1-model_v4.domain0.pdb,4185.388671875,3962.55126953125,1.0,#fdc877,cluster_17,AFDB,8,1,86.0,91.08186046511629
AF-A0A3N2L805-F1-model_v4.domain1.pdb,4186.736328125,3971.495849609375,1.0,#fdc877,cluster_17,AFDB,2,1,80.0,80.291625
AF-A0A3N2NB12-F1-model_v4.domain0.pdb,3829.5244140625,3530.771240234375,1.0,#a80c44,cluster_1,AFDB,1,1,103.0,93.08854368932036
AF-A0A3N4I7H0-F1-model_v4.domain2.pdb,3543.88037109375,3241.11279296875,1.0,#808080,Unclustered,AFDB,1,1,100.0,46.8624
AF-A0A3N4IMM0-F1-model_v4.domain0.pdb,4002.9833984375,3588.68115234375,1.0,#a80c44,cluster_1,AFDB,1,1,98.0,90.14755102040816
AF-A0A3N5EIK1-F1-model_v4.domain0.pdb,3867.079345703125,4806.6611328125,1.0,#f88e52,cluster_12,AFDB,1,1,118.0,75.24016949152542
AF-A0A3N5H2M8-F1-model_v4.domain0.pdb,4028.294677734375,3700.29052734375,1.0,#a80c44,cluster_1,AFDB,1,1,91.0,97.28153846153847
AF-A0A3N5I884-F1-model_v4.domain0.pdb,4926.54248046875,4379.7421875,1.0,#53adad,cluster_40,AFDB,1,1,155.0,74.31548387096774
AF-A0A3N5K6Z5-F1-model_v4.domain0.pdb,4837.337890625,3627.87890625,1.0,#9e0142,cluster_0,AFDB,1,1,224.0,92.79013392857142
AF-A0A3N5P9U7-F1-model_v4.domain0.pdb,5151.7998046875,3877.9931640625,1.0,#9e0142,cluster_0,AFDB,1,1,214.0,93.18789719626167
AF-A0A3N5QJU9-F1-model_v4.domain1.pdb,3225.25244140625,3994.228759765625,1.0,#cb334c,cluster_4,AFDB,1,1,108.0,85.47861111111112
AF-A0A3N5T666-F1-model_v4.domain0.pdb,3629.21533203125,4928.66162109375,1.0,#808080,Unclustered,AFDB,1,1,115.0,71.90860869565218
AF-A0A3N5V540-F1-model_v4.domain0.pdb,4740.068359375,3609.51611328125,1.0,#9e0142,cluster_0,AFDB,1,1,169.0,87.10431952662721
AF-A0A3N5V540-F1-model_v4.domain1.pdb,4687.29443359375,3589.8447265625,1.0,#808080,Unclustered,AFDB,1,1,76.0,91.50671052631579
AF-A0A3N5VS48-F1-model_v4.domain2.pdb,3243.41845703125,4044.444580078125,1.0,#cb334c,cluster_4,AFDB,1,1,148.0,75.69202702702702
AF-A0A3N5VU00-F1-model_v4.domain2.pdb,3420.086181640625,4479.29345703125,1.0,#fdd481,cluster_18,AFDB,1,1,120.0,74.64075
AF-A0A3N5W307-F1-model_v4.domain0.pdb,4783.19970703125,3673.0888671875,1.0,#9e0142,cluster_0,AFDB,1,1,235.0,92.04268085106384
AF-A0A3N5X2S4-F1-model_v4.domain0.pdb,3351.622314453125,3635.68798828125,1.0,#cb334c,cluster_4,AFDB,1,1,144.0,83.37145833333334
AF-A0A3N5Z428-F1-model_v4.domain0.pdb,3254.185791015625,4180.9599609375,1.0,#cb334c,cluster_4,AFDB,2,1,136.0,80.22661764705882
AF-A0A3N5ZIB4-F1-model_v4.domain0.pdb,3876.907470703125,4672.2509765625,1.0,#f88e52,cluster_12,AFDB,1,1,145.0,88.42220689655171
AF-A0A3N6AI95-F1-model_v4.domain0.pdb,4629.4599609375,4253.2353515625,1.0,#9e0142,cluster_0,AFDB,3,1,106.0,67.1829245283019
AF-A0A3N6AIG9-F1-model_v4.domain0.pdb,4659.0244140625,3806.85791015625,1.0,#808080,Unclustered,AFDB,1,1,151.0,65.76026490066225
AF-A0A3N6Q8L5-F1-model_v4.domain0.pdb,3301.9404296875,3394.593505859375,1.0,#cb334c,cluster_4,AFDB,1,1,121.0,77.90652892561984
AF-A0A3N6RUF3-F1-model_v4.domain0.pdb,3293.835693359375,3393.569091796875,1.0,#cb334c,cluster_4,AFDB,1,1,94.0,90.37978723404254
AF-A0A3N7H0X1-F1-model_v4.domain3.pdb,3756.318359375,4155.73046875,1.0,#cb334c,cluster_4,AFDB,2,1,129.0,82.37806201550389
AF-A0A3N9QJF2-F1-model_v4.domain0.pdb,3840.891357421875,5013.38427734375,1.0,#f88e52,cluster_12,AFDB,1,1,106.0,60.54037735849057
AF-A0A3N9V5K0-F1-model_v4.domain0.pdb,4118.11572265625,3443.60791015625,1.0,#a80c44,cluster_1,AFDB,1,1,96.0,91.70958333333333
AF-A0A3P1CJC9-F1-model_v4.domain0.pdb,4571.72412109375,3733.540283203125,1.0,#9e0142,cluster_0,AFDB,1,1,191.0,93.4971727748691
AF-A0A3P3DA57-F1-model_v4.domain0.pdb,2967.825439453125,3913.94384765625,1.0,#397db8,cluster_44,AFDB,1,1,169.0,84.64118343195267
AF-A0A3P3QEI0-F1-model_v4.domain5.pdb,3362.935791015625,3748.612060546875,1.0,#cb334c,cluster_4,AFDB,3,1,117.0,81.8231623931624
AF-A0A3P5XT69-F1-model_v4.domain1.pdb,2946.08740234375,3941.770263671875,1.0,#397db8,cluster_44,AFDB,1,1,85.0,92.41435294117647
AF-A0A3P6CAZ1-F1-model_v4.domain0.pdb,3442.013671875,4792.2138671875,1.0,#808080,Unclustered,AFDB,1,1,98.0,45.099489795918366
AF-A0A3P7DVJ0-F1-model_v4.domain0.pdb,4516.6240234375,5076.40869140625,1.0,#808080,Unclustered,AFDB,1,1,145.0,92.32186206896552
AF-A0A3P7RS80-F1-model_v4.domain1.pdb,3150.751953125,4117.5732421875,1.0,#cb334c,cluster_4,AFDB,1,1,105.0,85.28523809523809
AF-A0A3Q2W090-F1-model_v4.domain1.pdb,3430.138916015625,3619.848388671875,1.0,#cb334c,cluster_4,AFDB,3,1,96.0,88.40781250000002
AF-A0A3Q7FGN4-F1-model_v4.domain0.pdb,3378.908447265625,3433.44091796875,1.0,#cb334c,cluster_4,AFDB,3,1,114.0,92.45122807017543
AF-A0A3Q8UYZ6-F1-model_v4.domain0.pdb,4675.45751953125,3161.183349609375,1.0,#e9f69e,cluster_28,AFDB,2,1,119.0,94.67798319327731
AF-A0A3Q9B9E1-F1-model_v4.domain0.pdb,3983.802734375,3375.0107421875,1.0,#a80c44,cluster_1,AFDB,1,1,93.0,94.99860215053765
AF-A0A3Q9IKT4-F1-model_v4.domain2.pdb,4978.72314453125,4543.66748046875,1.0,#808080,Unclustered,AFDB,1,1,78.0,82.63230769230769
AF-A0A5C7LK25-F1-model_v4.domain0.pdb,4692.73779296875,3157.93017578125,1.0,#e9f69e,cluster_28,AFDB,1,1,106.0,89.80028301886793
AF-A0A5C7LLC8-F1-model_v4.domain0.pdb,4691.3818359375,3603.999267578125,1.0,#9e0142,cluster_0,AFDB,2,1,206.0,92.11956310679612
AF-A0A5C7LM39-F1-model_v4.domain0.pdb,4916.49462890625,3758.366455078125,1.0,#9e0142,cluster_0,AFDB,2,1,264.0,79.80416666666667
AF-A0A5C7LUW6-F1-model_v4.domain0.pdb,4160.0888671875,3531.680419921875,1.0,#a80c44,cluster_1,AFDB,1,1,124.0,94.34258064516129
AF-A0A5C7LXL0-F1-model_v4.domain0.pdb,4509.109375,5060.9638671875,1.0,#808080,Unclustered,AFDB,1,1,100.0,86.62070000000001
AF-A0A5C7LY55-F1-model_v4.domain0.pdb,4842.44384765625,3842.657470703125,1.0,#9e0142,cluster_0,AFDB,1,1,249.0,79.03473895582329
AF-A0A5C7M4G7-F1-model_v4.domain0.pdb,4894.8671875,3835.675048828125,1.0,#9e0142,cluster_0,AFDB,1,1,216.0,81.70138888888889
AF-A0A5C7M5J1-F1-model_v4.domain0.pdb,3814.3232421875,4888.3857421875,1.0,#f88e52,cluster_12,AFDB,1,1,147.0,88.72857142857141
AF-A0A5C7M8S8-F1-model_v4.domain0.pdb,3799.562255859375,4908.1484375,1.0,#f88e52,cluster_12,AFDB,1,1,96.0,84.185
AF-A0A5C7P5F9-F1-model_v4.domain0.pdb,4345.783203125,4830.1650390625,1.0,#fca75e,cluster_14,AFDB,1,1,104.0,83.82644230769232
AF-A0A417NBT8-F1-model_v4.domain0.pdb,3928.21142578125,3462.295654296875,1.0,#a80c44,cluster_1,AFDB,1,1,99.0,90.60727272727273
AF-A0A417NHE2-F1-model_v4.domain0.pdb,4684.189453125,4592.2392578125,1.0,#808080,Unclustered,AFDB,1,1,190.0,83.90147368421053
AF-A0A417P6X1-F1-model_v4.domain1.pdb,4014.853515625,3312.836669921875,1.0,#a80c44,cluster_1,AFDB,1,1,89.0,93.58078651685393
AF-A0A418VPD5-F1-model_v4.domain0.pdb,4686.666015625,3484.57275390625,1.0,#9e0142,cluster_0,AFDB,1,1,159.0,85.03710691823899
AF-A0A418YA26-F1-model_v4.domain0.pdb,4196.09033203125,3432.821044921875,1.0,#a80c44,cluster_1,AFDB,1,1,98.0,92.23255102040815
MGYP002878258491.domain0.pdb,3458.861328125,3529.575439453125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP002903846221.domain0.pdb,3278.32666015625,4102.95947265625,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP002971351558.domain1.pdb,3287.53173828125,4087.931884765625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP003042518332.domain0.pdb,4085.41748046875,4060.623291015625,1.0,#fdc877,cluster_17,ESMAtlas,1,2,,
AF-A0A1A9WJ78-F1-model_v4.domain0.pdb,3307.171630859375,3423.908447265625,1.0,#cb334c,cluster_4,AFDB,1,1,99.0,79.62232323232324
AF-A0A1A9ZYT2-F1-model_v4.domain0.pdb,3962.204345703125,3551.890625,1.0,#a80c44,cluster_1,AFDB,1,1,95.0,88.2857894736842
AF-A0A1B0G0W1-F1-model_v4.domain1.pdb,3401.719482421875,3385.194580078125,1.0,#cb334c,cluster_4,AFDB,2,1,108.0,84.37972222222221
AF-A0A1B1AH71-F1-model_v4.domain0.pdb,4117.51513671875,3576.72021484375,1.0,#a80c44,cluster_1,AFDB,3,1,102.0,94.36147058823528
AF-A0A1B2J0Q3-F1-model_v4.domain0.pdb,4406.6640625,3102.416259765625,1.0,#dc494b,cluster_6,AFDB,1,1,108.0,69.33018518518519
AF-A0A1B6BGA9-F1-model_v4.domain1.pdb,3152.99169921875,4039.75341796875,1.0,#cb334c,cluster_4,AFDB,1,1,104.0,85.38432692307691
AF-A0A1B6DMB8-F1-model_v4.domain0.pdb,4137.6044921875,4476.19482421875,1.0,#fdc877,cluster_17,AFDB,1,1,82.0,69.10390243902438
AF-A0A1B6KDT3-F1-model_v4.domain0.pdb,4133.05078125,4379.65576171875,1.0,#fdc877,cluster_17,AFDB,1,1,100.0,91.74509999999998
AF-A0A1B6KT08-F1-model_v4.domain0.pdb,4121.75830078125,4436.77099609375,1.0,#fdc877,cluster_17,AFDB,1,1,84.0,84.58
AF-A0A1B6LYG8-F1-model_v4.domain0.pdb,4154.5048828125,4349.71728515625,1.0,#808080,Unclustered,AFDB,2,1,89.0,72.83224719101123
AF-A0A1B7UG16-F1-model_v4.domain0.pdb,4179.5283203125,3598.1474609375,1.0,#a80c44,cluster_1,AFDB,6,1,101.0,94.96752475247526
AF-A0A1B9LYP1-F1-model_v4.domain0.pdb,4113.48193359375,3510.703857421875,1.0,#a80c44,cluster_1,AFDB,1,1,97.0,95.61845360824744
AF-A0A1B9QZV8-F1-model_v4.domain0.pdb,5117.63720703125,4450.7177734375,1.0,#96d5a4,cluster_35,AFDB,1,1,69.0,85.08492753623187
AF-A0A1C0U603-F1-model_v4.domain0.pdb,4568.3759765625,4994.0576171875,1.0,#808080,Unclustered,AFDB,1,1,83.0,81.13409638554218
AF-A0A1C3D120-F1-model_v4.domain1.pdb,3421.00927734375,4856.00390625,1.0,#808080,Unclustered,AFDB,1,1,85.0,87.36623529411764
AF-A0A1C3N5U2-F1-model_v4.domain0.pdb,4626.12158203125,3144.340087890625,1.0,#e9f69e,cluster_28,AFDB,1,1,130.0,90.41492307692307
